0.000000000000000000e+00
1.081658458491051761e+03
7.870351526992091351e+01
1.679445642883309574e+03
0.000000000000000000e+00
9.133189520669674266e+02
2.743218418874732379e+03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.304964250342576406e+02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.211282510480688507e+04
0.000000000000000000e+00
0.000000000000000000e+00
4.470131737826803874e+04
4.318585751692512713e+04
