2.882719582312856657e-05
2.117916427821689955e-05
1.470775297098395783e-05
9.412961901429732945e-06
5.294791069554222346e-06
4.449095273722644889e-06
3.676938242745986917e-06
1.323697767388554104e-06
5.883101188393577796e-07
0.000000000000000000e+00
