1.136489458480991754e-01,2.402705250126565550e-01,3.668921041772137404e-01,4.935136833417710922e-01,6.201352625063283330e-01,6.517906572974676571e-01,6.834460520886069812e-01,8.100676312531642775e-01,8.733784208354428147e-01,1.000000000000000000e+00
-5.060062300266771756e-02,-4.337196257371517955e-02,-3.614330214476265540e-02,-2.891464171581012085e-02,-2.168598128685758630e-02,-1.987881617961945180e-02,-1.807165107238132076e-02,-1.084299064342878621e-02,-7.228660428952526744e-03,-0.000000000000000000e+00
7.679162303938547041e-02,6.582139117661610361e-02,5.485115931384675764e-02,4.388092745107740472e-02,3.291069558830804487e-02,3.016813762261570664e-02,2.742557965692336841e-02,1.645534779415401549e-02,1.097023186276934598e-02,0.000000000000000000e+00
-1.501634212073122976e-01,-1.287115038919819376e-01,-1.072595865766516193e-01,-8.580766926132128714e-02,-6.435575194599095494e-02,-5.899277261715837883e-02,-5.362979328832579579e-02,-3.217787597299546359e-02,-2.145191731533031484e-02,-0.000000000000000000e+00
2.508083131972603241e-01,2.149785541690802104e-01,1.791487951409002077e-01,1.433190361127201495e-01,1.074892770845400913e-01,9.853183732749508372e-02,8.957439757045006223e-02,5.374463854227001791e-02,3.582975902818002351e-02,0.000000000000000000e+00
2.234095573114124322e-01,1.914939062669248904e-01,1.595782552224374318e-01,1.276626041779499454e-01,9.574695313346243131e-02,8.776804037234056666e-02,7.978912761121868813e-02,4.787347656673118790e-02,3.191565104448747248e-02,0.000000000000000000e+00
7.778768929221470396e-02,6.667516225046972445e-02,5.556263520872477962e-02,4.445010816697982092e-02,3.333758112523486222e-02,3.055944936479862081e-02,2.778131760436237940e-02,1.666879056261742070e-02,1.111252704174495003e-02,0.000000000000000000e+00
-3.899439197234536719e-02,-3.342376454772459649e-02,-2.785313712310382925e-02,-2.228250969848306201e-02,-1.671188227386229477e-02,-1.531922541770710210e-02,-1.392656856155191115e-02,-8.355941136931142182e-03,-5.570627424620762901e-03,-0.000000000000000000e+00
-8.101655284334295659e-02,-6.944275958000822868e-02,-5.786896631667353547e-02,-4.629517305333882143e-02,-3.472137979000411434e-02,-3.182793147417043583e-02,-2.893448315833675732e-02,-1.736068989500204676e-02,-1.157379326333470015e-02,-0.000000000000000000e+00
4.036551674886327268e-01,3.459901435616851151e-01,2.883251196347376144e-01,2.306600957077900860e-01,1.729950717808425298e-01,1.585788157991056546e-01,1.441625598173687517e-01,8.649753589042120938e-02,5.766502392694749374e-02,0.000000000000000000e+00
1.746736928486635754e-01,1.497203081559973226e-01,1.247669234633311114e-01,9.981353877066487246e-02,7.486015407799864740e-02,6.862180790483209114e-02,6.238346173166553488e-02,3.743007703899930289e-02,2.495338469266620771e-02,0.000000000000000000e+00
