-3.114647942072745757e-02,4.197158095444487869e-02,-3.889880083669794431e-02,2.747131642235154936e-01,2.064585365114283144e-01,9.001631243719906972e-02,-1.368343645272317860e-02,1.514502798555488611e-02,3.447077046628272967e-01,1.107163899351784886e-01
-3.020812071514469288e-01,-2.885378554008928842e-01,4.190211270300370772e-01,6.739011816763307294e-01,-1.112122579196950789e-01,3.345021572689025890e-01,-2.095629798149968859e-01,2.629792084493380866e-01,3.174048834071064862e-01,-9.641425754468435638e-02
1.043208844446324030e-01,2.072262991321139058e-01,-2.678587647700656493e-01,7.511915549710770912e-02,3.652939337269901499e-01,-3.222660997865279403e-02,8.425633522841374790e-02,-1.087720622463368148e-01,3.583591152906877020e-01,2.142817136751100082e-01
-4.375485710168065534e-01,-4.537925735785616199e-01,6.479810909634042826e-01,8.734951904027381531e-01,-2.700476551352566923e-01,4.567450796847541961e-01,-3.075027514961335973e-01,3.868962986812295446e-01,3.037534727792460809e-01,-1.999795812846157372e-01
-1.666138432860870822e-01,-1.232831372232238432e-01,1.900611630966693721e-01,4.743071729499229172e-01,4.762313929586675654e-02,2.122592348530507045e-01,-1.116232081338599524e-01,1.390621182174463510e-01,3.310562940349668914e-01,7.151066195247163249e-03
-9.888016135340738089e-02,-4.065577813438964183e-02,7.558118112998590821e-02,3.745101685867193719e-01,1.270408379036473967e-01,1.511377736451250120e-01,-6.265332229329163838e-02,7.710357310150073307e-02,3.378819993488970663e-01,5.893372806521272878e-02
-4.053006647655437583e-03,7.502252458997873963e-02,-8.469079362337156303e-02,2.347943624782338479e-01,2.382256159545407537e-01,6.556772795402865395e-02,5.904517883504243475e-03,-9.638390060823499167e-03,3.474379867883993778e-01,1.314294546831648314e-01
-2.208007888322311152e-01,-1.893850244942915650e-01,2.816451486700166096e-01,5.541447764404860976e-01,-1.591101959035806646e-02,2.611564038193915360e-01,-1.507991168063147758e-01,1.886289543102031563e-01,3.255957297838227293e-01,-3.427506330072552232e-02
-3.698148890841268521e-01,-3.711652144897273908e-01,5.335011089967209852e-01,7.736981860395346633e-01,-1.906299565274759966e-01,3.956236184768284758e-01,-2.585328656555653248e-01,3.249377535652839266e-01,3.105791780931762558e-01,-1.481969194146501301e-01
2.304046612541658240e-02,1.080734682255126006e-01,-1.304827864100451817e-01,1.948755607329522299e-01,2.699926953976531929e-01,4.111914347085823818e-02,2.549247221973166208e-02,-3.442180810720188444e-02,3.501682689139714588e-01,1.521425194311511742e-01
