6.864082974187235564e-02
8.551996151452809225e-02
4.445228907190568179e-18
1.457807657450266858e-01
2.195575240129541417e-01
4.597840869097544886e-02
7.170966463903565014e-02
5.766032998415016042e-02
2.206359883221729323e-01
8.451652734928459532e-02
