0.000000000000000000e+00,3.614598181572230284e-02,1.017314619734123074e-17,2.224082559714652962e-01,1.820486163978264071e-01,1.034043184549563454e-01,2.839052448201506184e-18,1.034497513319379558e-02,3.195351044281129482e-01,1.261127477987230572e-01
0.000000000000000000e+00,1.408098422927774040e-02,0.000000000000000000e+00,1.662082899682237325e-01,1.182049554215403074e-03,1.807879702899026775e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.181153552772000070e-01,2.196253506811805256e-01
3.560744792942936721e-02,7.172830436704319412e-02,8.348356728138384142e-18,1.810683084255864106e-01,2.215473395122765643e-01,7.104434298941056380e-02,4.353291241441553661e-02,5.122842398431635275e-02,2.344212004565312535e-01,8.982171992099077795e-02
4.799967632819849973e-19,1.843792649112815566e-18,0.000000000000000000e+00,0.000000000000000000e+00,6.786357576192849579e-18,2.109062691072515483e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.545572121625676698e-01,3.345365187301807541e-01
3.771403121680461786e-18,3.311536823570748744e-02,0.000000000000000000e+00,1.868162012893432589e-01,9.763608564393655431e-02,1.356157299180444642e-01,5.096113578454365342e-18,0.000000000000000000e+00,3.668396556445244205e-01,1.799769592684438424e-01
5.485677294651095471e-19,3.177046274263567449e-02,0.000000000000000000e+00,2.079402698637332902e-01,1.401595107550006325e-01,1.177142917697819313e-01,1.965545446181562524e-17,1.861469578721084870e-03,3.508539995304625903e-01,1.496999957596648612e-01
2.580932132088490510e-03,4.129628527287856898e-02,2.859365389855532099e-18,2.235259642767497001e-01,1.988069679900876796e-01,8.985504635190363909e-02,3.469446951953614189e-18,1.576647594303093314e-02,3.108150887700639187e-01,1.173532392631971982e-01
0.000000000000000000e+00,3.441092960345552149e-02,0.000000000000000000e+00,1.723256046379544881e-01,6.075373803611540391e-02,1.538600643950722158e-01,1.701182468783663219e-18,1.336899326808927477e-18,3.743924534968764983e-01,2.042572098305259765e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.772807388018836139e-02,3.605225898732968319e-18,2.293096770015517760e-01,3.136043779122745440e-19,1.606497033524377315e-17,4.192301012157902962e-01,2.737321479024694693e-01
1.874136848940409147e-02,4.435235886871948668e-02,4.228388472693467293e-18,2.265255414592497740e-01,2.015917016368264647e-01,7.783482715487899384e-02,2.818925648462311528e-18,2.286890247327333023e-02,2.943918716231965216e-01,1.136934282944511293e-01
